,listing_id,date,available,price
11243605,23315126,2018-10-13,f,
17538097,21276230,2019-01-20,f,
461549,19058579,2018-07-05,f,
5004784,21306390,2019-02-21,t,$101.00
4420911,11082793,2018-10-31,t,$168.00
15170312,8032459,2018-09-05,t,$49.00
6313783,6183770,2019-02-22,f,
10480686,11385244,2018-09-01,t,$600.00
4603015,5436778,2018-12-15,f,
16563424,3302577,2018-09-08,t,$65.00
5297668,12146015,2018-11-11,f,
1706427,20372033,2018-11-13,t,$150.00
962060,23601276,2018-05-26,t,$75.00
3783194,4538668,2018-04-07,f,
6593823,19729010,2018-10-18,f,
20040876,16509136,2018-08-20,f,
18413358,11540129,2018-08-01,f,
17712222,23481709,2018-07-13,t,$85.00
13405071,15390450,2018-12-16,t,$200.00
10354998,3748561,2018-04-28,t,$150.00
17870212,20026972,2018-07-16,f,
8139450,1284228,2018-04-26,f,
1635217,8876984,2019-02-18,f,
19782262,22368582,2018-03-15,t,$49.00
7591742,7040244,2018-10-27,t,$48.00
16826714,19874345,2019-02-09,f,
9396987,21526288,2019-01-04,f,
18474269,14230688,2018-08-02,t,$180.00
12757784,3317989,2018-05-06,f,
15243861,16307632,2019-03-05,f,
17485526,811631,2018-07-07,t,$300.00
15222923,20207281,2019-01-07,f,
1778887,8687357,2018-07-07,f,
558836,11301229,2019-02-13,f,
3027761,7087177,2018-10-17,t,$55.00
3315217,3473871,2018-05-25,f,
5572526,22426295,2018-10-18,f,
13332871,22645825,2018-05-07,t,$149.00
893339,13096715,2019-02-24,f,
1817938,19706816,2018-05-26,t,$204.00
11464742,20994167,2018-11-14,f,
20363040,17552852,2019-01-12,f,
13917931,17584500,2018-08-14,f,
1041059,22556695,2018-12-12,f,
21517863,15723876,2018-12-10,t,$69.00
18447734,4103192,2018-05-29,f,
6929261,23637452,2018-09-29,f,
20850588,13438099,2018-04-13,f,
17949304,22920578,2018-12-19,t,$119.00
10626398,22697292,2018-08-09,f,
20867877,77944,2018-08-29,f,
5827011,16271867,2018-07-03,f,
11511540,203663,2018-07-30,f,
4706682,3470187,2019-02-28,f,
17902024,6908064,2019-01-05,f,
9795270,20684017,2018-10-13,f,
19852011,17324630,2019-02-08,f,
18843917,7143756,2018-11-08,f,
18184047,13957144,2018-09-26,f,
10351305,17708245,2018-06-10,t,$79.00
4656746,20797168,2018-12-21,f,
16538612,12206999,2018-08-06,f,
19149472,20002359,2018-10-08,t,$45.00
17608218,5161390,2018-06-26,f,
4030097,22420039,2018-10-20,f,
10430987,10884038,2019-02-19,f,
6439737,17351785,2018-12-02,t,$75.00
19604511,14402432,2018-03-11,f,
5628484,13138549,2018-09-04,f,
20454056,16533059,2018-06-23,f,
17325129,2174022,2019-01-27,t,$56.00
20254334,13486808,2018-11-07,f,
18385943,14423055,2018-08-03,t,$70.00
17552089,22063324,2018-04-06,f,
21014462,5865316,2018-04-24,f,
7065202,21349896,2018-06-18,f,
16566592,17232986,2018-04-04,f,
11940373,19759450,2018-07-30,f,
19127038,8515459,2018-05-04,f,
17659556,3054006,2018-09-04,f,
1413129,3234140,2018-06-29,f,
9611549,7032134,2018-10-11,f,
10979476,11091515,2018-06-04,t,$144.00
14147964,13244504,2018-08-08,t,$125.00
10916687,4763501,2018-05-12,f,
4063906,811899,2018-03-10,f,
2502082,11414943,2019-03-01,t,$65.00
16700952,2616983,2019-01-27,f,
13384501,22084649,2018-04-25,f,
3177979,19724722,2018-05-22,f,
3116741,11310494,2018-12-15,f,
5798309,13822843,2018-04-28,f,
12198080,23637993,2018-10-12,f,
16229787,3777102,2019-01-04,t,$60.00
7183756,7493606,2018-08-06,t,$64.00
7052051,1553342,2019-01-10,f,
6807665,3390689,2018-10-02,f,
9898008,1211580,2018-05-07,t,$60.00
13425489,15881286,2018-11-11,t,$217.00
7376361,6264392,2018-11-20,f,
5310301,16454893,2018-12-19,f,
9532943,19108210,2018-12-27,f,
18932964,17619810,2019-01-17,t,$75.00
10090743,1298109,2018-04-23,f,
2982160,22675655,2018-11-16,t,$21.00
13575231,2774714,2018-09-13,f,
2268690,10716499,2019-01-25,f,
17727736,22665027,2018-10-06,t,$53.00
18417253,12862442,2018-11-28,t,$131.00
19100904,13832809,2018-10-12,t,$80.00
7099022,11521238,2018-09-23,t,$48.00
10723822,11136035,2018-08-07,f,
16963276,1569420,2018-06-15,f,
18275458,11855658,2018-05-11,t,$181.00
12627688,4983973,2018-07-30,t,$39.00
14784424,1775644,2018-11-28,t,$120.00
18937126,5987251,2018-08-16,f,
9044164,17950812,2018-07-19,f,
17948206,13761499,2018-11-17,t,$85.00
13658151,4651663,2018-08-03,f,
15354285,22306434,2018-05-20,t,$60.00
17670246,13405709,2018-07-19,f,
19289560,4642734,2018-11-30,f,
15775729,12994031,2018-11-07,f,
13817294,6617818,2018-07-12,t,$112.00
9760221,6652753,2018-09-10,f,
8801061,10095167,2018-09-05,f,
18047023,11469130,2018-04-13,f,
3326295,12323840,2019-01-17,t,$52.00
7950258,7506345,2018-06-30,f,
20773560,15460362,2018-04-26,f,
5023607,4019156,2018-11-15,f,
1220429,7644029,2018-07-15,f,
21492717,12700298,2019-01-09,t,$147.00
2884266,23511399,2018-10-28,f,
10828806,5598358,2018-03-21,f,
18499540,22899387,2019-01-10,t,$80.00
6338353,13148585,2018-09-04,f,
12891777,16342580,2018-03-30,t,$75.00
918351,17711052,2018-12-05,t,$150.00
4432336,15854252,2018-10-06,f,
14529160,7022317,2018-04-06,f,
10873794,10952556,2018-10-22,f,
9321099,950501,2018-11-15,t,$85.00
15949857,22919885,2018-07-19,f,
8626749,16100374,2018-04-02,f,
15369658,19697537,2018-06-03,f,
11750533,11352142,2018-12-10,f,
10644090,2726092,2018-04-16,f,
1372401,2968924,2019-03-06,f,
188800,5589471,2018-10-22,f,
19085112,14060431,2018-03-15,f,
2599259,579977,2018-10-07,t,$79.00
9432857,22384420,2018-07-09,t,$170.00
16650717,12511610,2018-09-09,f,
20374326,22398776,2018-12-06,f,
802619,7380272,2018-03-22,f,
4576406,9400384,2019-01-30,f,
21048938,21469640,2018-11-01,f,
14242308,42938,2019-02-27,t,$99.00
3436795,11915711,2018-11-19,f,
21019783,5473794,2018-09-25,f,
11364071,8184684,2018-08-19,t,$250.00
16717486,5967109,2018-10-22,t,$67.00
2834930,7223027,2018-04-01,f,
9285687,18743165,2018-08-26,t,$126.00
9094412,22663816,2018-12-06,f,
15392738,10870599,2018-04-18,f,
479533,22723061,2018-05-22,f,
11371750,11565722,2018-05-26,f,
19755389,645795,2018-10-29,f,
17284073,8840812,2018-07-22,f,
20040020,13609071,2018-10-21,f,
13151510,9206435,2018-06-18,f,
237265,13501283,2019-02-19,t,$62.00
5344730,18598885,2018-09-15,t,$47.00
19469525,6183825,2018-11-09,t,$60.00
14546803,7756691,2018-12-03,t,$110.00
8361626,2548823,2018-07-31,t,$65.00
9881304,7340794,2019-02-09,t,$127.00
4434055,10716148,2018-11-18,f,
9216476,14235966,2019-02-04,f,
8635190,6933327,2019-02-15,t,$65.00
11000180,4860422,2019-02-13,t,$60.00
6011047,9197550,2019-01-20,f,
15460034,13596993,2018-07-05,f,
21255512,9519493,2018-11-25,f,
4559864,19281361,2019-02-26,f,
17553135,3392641,2018-11-28,f,
20749332,7296430,2018-07-17,f,
11825877,7417757,2018-07-08,f,
7762296,3815829,2018-07-30,f,
1126668,21766940,2018-11-14,f,
7877830,823684,2019-01-30,f,
2592067,19719617,2018-06-30,f,
19630898,4781097,2018-10-26,t,$70.00
7644030,6049299,2019-02-21,t,$65.00
65451,13373129,2018-09-15,f,
15523743,1487404,2018-05-17,f,
9702895,9558677,2018-09-26,t,$950.00
17392450,920614,2018-06-10,f,
2943681,4398530,2018-10-03,f,
2264609,21131969,2018-08-26,f,
9324190,1041259,2019-01-08,t,$119.00
13582264,544727,2018-06-30,f,
18602839,11076434,2018-06-03,f,
12620294,18117164,2018-11-09,f,
5691932,4017485,2018-08-17,f,
14578170,6966432,2018-10-07,f,
8603563,3913659,2018-09-19,f,
15281435,9030337,2018-12-16,f,
9774888,1502486,2019-03-04,f,
9520771,10402354,2018-11-15,f,
12116302,4684248,2018-09-04,t,$54.00
13144016,13856404,2018-11-07,f,
15376189,14797005,2018-07-31,f,
6952142,5237626,2018-03-21,t,$79.00
19786382,13594204,2018-10-11,t,$75.00
6170936,11111688,2018-05-30,f,
78371,7464331,2018-06-20,f,
998297,7080533,2019-02-11,f,
14303564,5602562,2018-05-02,f,
20367780,17264579,2018-09-07,t,$90.00
8938949,6457124,2018-10-15,f,
19000583,11772359,2018-08-17,f,
21100228,808333,2019-01-06,f,
7457690,4828788,2019-02-25,f,
4759516,15144773,2018-05-30,f,
16992940,21620129,2019-03-07,f,
4471135,189378,2018-06-10,t,$52.00
21039584,6395520,2018-06-26,f,
15314473,13353590,2018-09-08,f,
3109940,19960565,2018-07-28,t,$50.00
18277598,18082111,2018-12-27,f,
7847288,19426325,2018-07-08,f,
17000746,4696621,2018-06-20,f,
17767633,5447983,2018-08-08,f,
13363462,22784820,2018-09-15,f,
16823679,6130222,2018-11-20,f,
643739,1353461,2019-01-15,t,$105.00
13999942,22902971,2018-12-02,f,
5594492,7000191,2018-10-15,t,$80.00
5250357,4561100,2018-08-09,t,$85.00
2197177,20595640,2018-06-01,t,$185.00
10701577,15388743,2018-10-07,f,
3514345,4318901,2018-10-23,t,$69.00
1474251,8386568,2018-11-07,f,
2758472,5757362,2018-08-19,t,$90.00
12441972,6553300,2019-03-05,f,
15283427,17155086,2018-09-26,f,
624652,6982000,2018-08-25,f,
7718237,7147394,2018-04-30,f,
17026833,6182039,2018-04-29,f,
14312243,16341162,2018-07-02,t,$71.00
3278672,3509482,2018-06-04,t,$50.00
5742626,17006185,2018-10-02,f,
14923227,11690983,2018-06-22,f,
19606477,20200860,2018-09-30,f,
17551156,1447619,2018-10-19,f,
14046069,21746109,2018-06-22,f,
21349851,16453800,2018-05-20,f,
2899664,4080775,2018-09-08,f,
9706314,16577384,2018-07-02,f,
7668633,21762585,2018-03-24,t,$80.00
19555716,12482716,2018-09-19,f,
20791067,39716,2018-05-09,f,
315005,3910174,2018-11-20,t,$320.00
8815461,21379741,2018-03-25,t,$190.00
7012921,5290803,2018-09-11,f,
9439079,14130108,2018-07-17,t,$79.00
7186417,15753444,2018-05-13,f,
21759066,1639730,2018-04-20,f,
2434266,1560566,2018-10-03,f,
947744,20792365,2018-08-11,t,$120.00
18664225,21453167,2018-04-27,f,
7267711,2812546,2018-05-03,t,$129.00
20396965,21517770,2018-12-04,f,
10521773,12197426,2018-11-24,f,
12950242,20179713,2019-01-24,f,
19871780,417214,2018-11-02,f,
6642235,18370017,2018-04-12,f,
10773664,13609876,2018-04-15,f,
5796420,15630840,2018-06-04,f,
3134961,6342216,2018-03-30,f,
9387861,21023925,2019-01-04,t,$90.00
20993287,16598624,2018-04-29,f,
15436716,20178533,2018-07-10,t,$50.00
20404266,17104603,2018-12-19,f,
6098756,6687927,2018-04-05,f,
21874078,20545567,2018-03-14,f,
12723158,13382540,2018-03-18,f,
20179661,19301071,2018-06-02,f,
1963791,6319009,2018-12-05,t,$30.00
13661091,19739306,2018-12-18,t,$84.00
8166523,4819459,2019-01-02,f,
13753663,6651536,2018-11-15,f,
20222947,16362533,2018-10-21,t,$200.00
21777917,2059610,2018-08-01,f,
6145613,14810479,2018-11-19,f,
333405,3118766,2018-06-13,f,
2701223,11564118,2018-06-29,f,
2124627,10203784,2018-04-15,f,
18917473,21652021,2018-06-26,f,
9561210,13035177,2019-01-31,f,
11549583,15201939,2018-05-18,f,
1973501,3896281,2018-04-29,f,
8241819,20119011,2018-09-16,f,
9318387,20618010,2018-05-08,t,$150.00
15851079,11714679,2018-04-20,f,
5124053,17808178,2018-08-18,f,
6035725,11156266,2018-12-11,f,
12949993,7831991,2018-08-23,t,$83.00
26424,19629754,2018-10-15,f,
350040,17855465,2018-10-30,f,
86121,21930677,2018-03-28,f,
4566895,22526447,2018-11-01,f,
1171359,9861100,2018-12-20,f,
14234831,21849624,2018-05-20,f,
11181941,21993589,2019-03-03,t,$190.00
854337,19151428,2018-05-16,f,
6221105,7201335,2019-01-22,f,
7304679,23560571,2019-02-18,f,
8553088,14363860,2018-10-18,f,
10646446,8364558,2018-10-12,f,
17128462,1622105,2018-09-03,f,
8148382,20165965,2018-07-26,t,$250.00
7523877,11550953,2018-08-30,f,
15617978,9223015,2018-03-13,f,
16629585,13617757,2018-06-05,t,$95.00
2288648,6381996,2018-10-02,f,
13395969,18908683,2018-11-10,f,
13234662,18365199,2018-09-28,f,
15397471,13236734,2018-12-15,f,
12834837,6725735,2018-03-30,f,
4377930,8266182,2018-10-04,f,
16230714,4992999,2018-06-17,t,$150.00
20655502,306624,2018-08-23,t,$95.00
9951230,1065374,2018-06-27,f,
574525,7382194,2019-02-19,f,
6379909,3935951,2018-10-26,t,$58.00
3722816,19852088,2018-06-20,f,
10993597,14063231,2018-09-26,t,$240.00
11525588,15016211,2018-03-23,f,
13753792,6651536,2018-07-09,f,
18728726,13385786,2019-01-16,f,
20593001,8874364,2018-11-16,f,
8459808,6311254,2018-06-08,f,
17710929,6456295,2018-09-19,t,$80.00
17855864,12424934,2018-12-14,t,$60.00
15754859,9808439,2018-03-09,f,
17390456,6163997,2018-10-26,f,
6362295,1346170,2018-03-26,t,$110.00
17685835,20400632,2018-09-17,f,
9066678,19399360,2018-10-23,f,
8850517,4740615,2018-03-09,f,
15155056,21005338,2018-12-24,f,
19956362,11530625,2018-03-21,f,
8972012,11238049,2018-04-29,t,$350.00
16912323,21330365,2018-11-09,f,
1286330,7510273,2018-11-18,f,
8067203,13586130,2018-04-03,f,
16801247,5206916,2018-11-30,f,
21680571,8692134,2018-05-09,f,
21688233,14844876,2018-05-12,f,
9760000,20808354,2018-04-24,t,$300.00
4452660,20660150,2018-12-16,f,
17205730,16233468,2018-03-13,f,
20758455,9359546,2018-08-15,t,$100.00
10896571,7199899,2018-07-19,f,
14347702,12086665,2019-02-26,f,
19528125,6464040,2018-05-17,t,$110.00
10906161,2476925,2018-11-10,t,$99.00
8000130,13821017,2019-01-06,f,
9177508,23105784,2018-04-23,t,$85.00
14236119,3730373,2019-02-11,f,
17851767,10742766,2018-03-25,f,
18661415,4895057,2018-12-15,t,$126.00
9846544,16223490,2018-12-02,t,$270.00
19234986,5799182,2018-06-29,f,
5756730,23302585,2018-04-26,f,
18642848,13669449,2018-10-07,f,
10894474,3593483,2018-12-19,f,
14854935,20019155,2018-07-29,f,
15699217,14767517,2018-07-18,t,$24.00
10121986,4122782,2018-09-18,t,$99.00
20250524,903814,2018-04-16,t,$120.00
1503181,22916407,2018-06-16,t,$619.00
8828549,15213265,2018-11-02,t,$101.00
6316176,7631134,2018-08-02,f,
6461490,12637951,2018-12-21,f,
9682380,22820857,2019-02-12,f,
13130600,13106586,2018-12-08,f,
2265857,15243999,2018-05-10,t,$95.00
12064813,18427684,2018-08-13,f,
20421783,20844032,2019-02-01,f,
10374021,18380573,2018-03-15,f,
7370175,4948326,2018-12-02,t,$60.00
5380629,4722681,2018-09-21,f,
14086125,15671382,2019-01-22,f,
5508484,10504689,2018-06-08,f,
4995585,16331384,2018-08-04,t,$96.00
17673910,13160507,2018-07-05,f,
6154910,6882776,2018-04-25,f,
8798123,4763041,2018-09-21,f,
3197033,2982269,2018-03-09,f,
10907614,7977399,2018-04-22,f,
2288709,6381996,2018-08-02,f,
19291504,22064029,2018-09-28,t,$45.00
12837041,13017630,2018-03-16,f,
9208761,14611333,2018-07-24,f,
13870337,4770128,2018-04-04,f,
12775112,7214206,2018-09-19,f,
13061073,8432922,2019-01-03,f,
1545642,23126792,2019-01-10,f,
10359279,12415880,2019-02-09,f,
10752453,19400043,2018-05-27,t,$148.00
8917455,22950703,2018-10-16,f,
17516659,1075591,2018-05-01,f,
3136832,6739978,2019-02-12,f,
12293850,13972105,2018-05-26,f,
4931296,11257177,2018-06-16,f,
20195237,7321188,2018-10-05,t,$70.00
19476332,1986056,2018-05-13,t,$95.00
15375479,4573164,2019-02-27,t,$150.00
2348863,14023575,2018-08-21,f,
1252271,1493085,2018-04-19,t,$100.00
8535236,13427695,2018-12-21,f,
6769878,20664352,2018-07-27,f,
876169,19660242,2018-04-29,f,
4293892,21086313,2018-11-26,f,
5218827,1273915,2018-12-30,t,$200.00
17707439,6862815,2018-06-29,t,$192.00
8157289,23055050,2018-06-11,t,$500.00
4535309,22333696,2018-07-02,f,
7697396,19545917,2018-06-06,f,
11138094,17896180,2018-10-02,f,
4793312,22394733,2018-08-30,f,
5754005,3509923,2018-07-21,f,
17687839,13410013,2019-01-15,t,$104.00
1717650,11613828,2018-04-16,f,
8142892,9673364,2018-09-28,t,$110.00
14010174,22662510,2018-12-11,f,
17261558,12723069,2018-03-28,t,$80.00
4450606,13153321,2018-06-12,f,
8094053,15029750,2018-06-25,t,$89.00
11112533,14610512,2018-08-26,f,
20889533,9251526,2018-06-19,f,
14546918,7756691,2018-08-10,t,$110.00
14599763,7385086,2018-10-14,f,
3461125,23457668,2018-07-21,t,$250.00
15921071,8081407,2018-07-13,f,
20190758,18216319,2019-01-14,f,
20305044,5168606,2018-11-14,t,$70.00
19560515,12732538,2018-08-09,f,
7045678,13613636,2018-09-14,f,
3104432,4497818,2018-08-13,f,
21088126,9554216,2018-06-01,f,
2346871,6354405,2018-05-26,f,
14360997,5676300,2018-12-24,t,$128.00
20807065,6803450,2019-01-20,f,
4445274,1017520,2018-05-06,f,
5551165,8044678,2019-01-22,f,
11994174,13328146,2018-12-28,f,
2561978,4349593,2019-01-23,t,$852.00
7030880,22445073,2018-06-03,f,
11875650,19090810,2019-02-25,f,
15077080,6252470,2019-02-10,f,
12599864,22683095,2018-12-28,f,
9639966,14054064,2018-10-31,f,
17855883,12424934,2018-11-25,t,$60.00
9334290,1169722,2018-10-12,t,$171.00
21657700,4483514,2018-10-01,f,
20848162,17377575,2018-12-05,f,
11078209,11940160,2018-07-29,f,
8263119,16387987,2018-12-30,t,$85.00
2866563,4724289,2018-07-16,t,$120.00
6725607,19474868,2018-08-28,f,
11142186,16318413,2018-08-22,t,$130.00
9631583,21003469,2018-04-13,f,
8278956,13146905,2018-11-17,f,
8778101,15307408,2018-07-18,f,
14638116,5857946,2018-08-31,f,
706949,9383083,2018-05-02,f,
145011,23623400,2018-11-20,f,
20447433,13121952,2018-08-22,f,
6524062,19621631,2018-10-19,f,
5637672,1237847,2018-04-19,t,$100.00
14946239,15317996,2019-01-06,f,
14976287,3064067,2018-04-04,t,$90.00
16139078,5971670,2019-01-17,f,
19872390,22568395,2018-04-10,t,$70.00
1190982,9087148,2018-03-19,f,
1036340,21941061,2018-11-11,f,
19068176,2347058,2019-01-30,f,
19584270,19757423,2019-02-23,f,
12147134,14561006,2018-12-01,t,$120.00
18134495,21265396,2018-07-14,f,
8187196,10516464,2018-04-25,f,
4364072,21446210,2018-09-10,f,
21035316,8229558,2019-03-06,t,$60.00
6254702,20230582,2019-01-05,f,
11097331,13424531,2018-12-28,t,$200.00
7228201,13388398,2018-09-25,f,
10420690,22935543,2018-05-05,t,$541.00
4660204,21593444,2018-07-01,f,
13028250,13228147,2019-02-10,t,$125.00
16406633,19850552,2019-01-08,f,
13914993,8976556,2018-09-01,f,
4729553,16155179,2018-06-24,f,
19991401,2614495,2018-03-21,t,$52.00
8038725,5625264,2019-01-12,f,
15773895,6703833,2018-09-11,f,
20922618,17005623,2018-10-28,f,
13141805,18034069,2018-03-27,f,
722481,22363617,2018-09-22,f,
20453428,793573,2018-05-14,t,$100.00
18345246,12584603,2018-03-24,f,
18307327,12788007,2018-10-28,f,
16310114,13184117,2018-12-08,t,$80.00
3830980,634276,2018-05-05,f,
10282517,14242591,2018-11-17,f,
7433856,14461544,2018-06-13,f,
17162314,6691012,2018-12-25,f,
18984119,9047824,2018-11-17,f,
16442633,3550089,2018-09-18,t,$89.00
6545844,9930821,2018-12-22,f,
5053214,17012723,2018-07-14,f,
7090227,17919596,2018-11-23,t,$210.00
5315178,19887011,2019-01-14,f,
6222979,21455678,2018-07-08,t,$60.00
7805896,1343775,2019-02-28,t,$99.00
6229640,8380456,2018-05-12,t,$60.00
12168478,7218494,2018-09-01,f,
506460,8796272,2019-02-11,t,$80.00
19018071,18280599,2018-10-22,f,
4452580,4291056,2018-04-30,t,$65.00
11148128,14130253,2018-11-05,f,
20575748,11033227,2018-04-07,f,
6416427,5528417,2018-12-04,f,
21406184,9762600,2018-11-21,f,
13491109,6553983,2018-03-26,f,
11932817,6759987,2018-07-13,f,
14655783,19432787,2018-05-07,t,"$1,400.00"
16729964,3734672,2018-08-04,f,
786954,440959,2019-02-20,t,$84.00
1079203,22417857,2018-06-05,t,$50.00
2359191,1485007,2018-08-23,f,
850027,19782797,2018-05-04,t,$60.00
19932068,3321026,2018-08-19,t,$82.00
11151147,1639076,2019-02-03,t,$43.00
6885985,21931125,2018-04-30,f,
3547529,15442868,2018-08-13,t,$125.00
5305991,3419458,2018-03-20,t,$80.00
9043189,20928687,2018-04-28,t,$179.00
12559379,23160086,2018-09-29,f,
19109443,21460107,2019-02-12,f,
7586746,1122870,2019-02-01,f,
17159650,19748039,2018-06-10,f,
12613317,7113317,2019-02-22,t,$42.00
21773971,409618,2018-06-19,f,
10838015,21979967,2018-12-29,f,
8304381,22081783,2018-06-13,f,
1312855,7069650,2018-04-26,f,
16325589,719599,2018-06-24,f,
20424949,3935768,2018-06-02,t,$70.00
8701086,18850864,2018-08-03,f,
1983046,6825100,2019-02-14,t,$100.00
20486603,7090860,2019-01-11,t,$62.00
12982447,1946713,2018-10-31,t,$100.00
6813196,657739,2018-10-05,t,$95.00
10352928,13705258,2018-10-16,f,
11551853,18923568,2018-04-07,f,
5849772,20883723,2019-02-19,f,
2131040,400168,2018-06-03,f,
16550499,23097191,2018-04-07,f,
2725577,7255055,2018-09-08,f,
17823392,9127137,2018-12-20,f,
17365967,14160148,2018-03-11,f,
21864107,23490300,2018-06-07,t,$135.00
15256560,2450381,2018-04-14,t,$65.00
20508247,5903876,2018-03-14,f,
51728,15544711,2018-05-02,f,
6311280,9014044,2019-01-01,f,
3612631,1441179,2019-02-14,t,$42.00
13719499,13897130,2018-05-16,f,
4836235,3417808,2018-03-21,f,
91729,20258147,2018-08-16,f,
806603,6463208,2018-11-15,f,
3104501,4497818,2018-06-05,f,
16469950,2682505,2019-01-11,f,
14315683,22169668,2018-12-14,t,$130.00
4118060,14598625,2018-05-19,f,
12306123,328847,2018-10-03,f,
1183735,6723399,2019-01-25,f,
6633358,15280456,2018-07-06,f,
18259020,6144553,2018-06-20,f,
17505135,21784417,2018-11-15,f,
5817688,18152489,2018-04-24,f,
18207115,15540526,2018-08-30,f,
5487971,2968655,2018-07-01,t,$125.00
2033500,22765627,2018-11-19,t,"$1,250.00"
16723872,6771501,2018-11-22,t,$68.00
8346118,4829793,2019-02-07,t,$125.00
16759772,3229952,2018-12-30,f,
14176978,7003514,2018-11-18,f,
8793055,1445727,2018-08-05,t,$38.00
5245390,10587787,2018-04-02,f,
11838486,13231529,2018-11-22,f,
10983393,5498446,2018-07-29,f,
9836484,15129625,2018-11-28,f,
13477632,7087347,2018-12-30,f,
10579460,9153472,2018-05-11,t,$139.00
20324811,18996270,2018-09-25,f,
8270616,12488858,2018-10-24,f,
3060316,14571985,2018-06-12,f,
15673641,13585156,2019-02-27,t,$150.00
20054849,6690241,2018-05-21,f,
7749501,7209857,2018-07-17,f,
4605115,13089713,2018-04-29,f,
18382035,15077738,2018-05-22,t,$180.00
1047224,14409515,2019-01-27,f,
14273067,18339974,2018-09-06,f,
11173234,22905675,2018-05-11,f,
3117483,19694695,2018-10-30,f,
10389665,5355992,2018-11-30,t,$85.00
19495469,16670974,2018-09-17,t,$70.00
14242556,42938,2018-06-24,t,$99.00
15183555,8039092,2019-01-20,t,$70.00
8873410,10449814,2018-12-28,t,$50.00
5105976,1350951,2018-03-15,f,
3950978,657929,2019-03-01,f,
15824402,16339882,2018-08-28,t,$150.00
45332,5100059,2018-12-26,t,$130.00
12887825,17374761,2019-01-26,f,
